window_start_time,window_end_time,vehicle_1,vehicle_2,vehicle_1_group,vehicle_2_group,vehicle_1_arrival_time_s,vehicle_2_arrival_time_s,arrival_time_difference_s,vehicle_1_arrival_step,vehicle_2_arrival_step,vehicle_1_min_distance_to_intersection_m,vehicle_2_min_distance_to_intersection_m,vehicle_1_real_arrival_time_s,vehicle_2_real_arrival_time_s,real_arrival_time_difference_s,vehicle_1_real_arrival_step,vehicle_2_real_arrival_step,vehicle_1_real_min_distance_to_intersection_m,vehicle_2_real_min_distance_to_intersection_m,arrival_risk_level
229.5,231.4,targeted_43,targeted_45,targeted,targeted,231.5,,,1.0,,7.6359,22.3363,231.5,,,1.0,,7.5262,22.3616,SAFE
229.7,231.6,targeted_43,targeted_45,targeted,targeted,231.7,,,1.0,,7.6359,22.09,231.7,,,1.0,,7.5262,22.3402,SAFE
229.9,231.8,targeted_43,targeted_45,targeted,targeted,231.9,,,1.0,,7.6359,21.9943,231.9,,,1.0,,7.5262,22.3303,SAFE
230.1,232.0,targeted_43,targeted_45,targeted,targeted,232.1,,,1.0,,7.6359,22.1448,232.1,,,1.0,,7.5262,22.3205,SAFE
230.3,232.2,targeted_43,targeted_45,targeted,targeted,232.3,,,1.0,,7.6359,21.9682,232.3,,,1.0,,7.5262,22.3106,SAFE
230.5,232.4,targeted_43,targeted_45,targeted,targeted,232.5,,,1.0,,7.6359,21.9776,232.5,,,1.0,,7.5262,22.3007,SAFE
230.7,232.6,targeted_43,targeted_45,targeted,targeted,232.7,,,1.0,,7.6359,21.9621,232.7,,,1.0,,7.5262,22.2909,SAFE
230.9,232.8,targeted_43,targeted_45,targeted,targeted,232.9,,,1.0,,7.6359,22.003,232.9,,,1.0,,7.5262,22.2909,SAFE
231.1,233.0,targeted_43,targeted_45,targeted,targeted,233.1,,,1.0,,7.6359,21.9777,233.1,,,1.0,,7.5262,22.281,SAFE
231.3,233.2,targeted_43,targeted_45,targeted,targeted,233.3,,,1.0,,7.6359,21.9128,233.3,,,1.0,,7.5262,22.281,SAFE
231.5,233.4,targeted_43,targeted_45,targeted,targeted,233.5,,,1.0,,7.6359,21.865,233.5,,,1.0,,7.5262,22.281,SAFE
231.7,233.6,targeted_43,targeted_45,targeted,targeted,233.7,,,1.0,,7.6359,21.8253,233.7,,,1.0,,7.5262,22.281,SAFE
231.9,233.8,targeted_43,targeted_45,targeted,targeted,233.9,,,1.0,,7.6359,21.7925,233.9,,,1.0,,7.5262,22.2711,SAFE
232.1,234.0,targeted_43,targeted_45,targeted,targeted,234.1,,,1.0,,7.6359,21.7606,234.1,,,1.0,,7.5262,22.2711,SAFE
232.3,234.2,targeted_43,targeted_45,targeted,targeted,234.3,,,1.0,,7.6359,21.7554,234.3,,,1.0,,7.5262,22.2711,SAFE
232.5,234.4,targeted_43,targeted_45,targeted,targeted,234.5,,,1.0,,7.6359,21.744,234.5,,,1.0,,7.5262,22.2711,SAFE
232.7,234.6,targeted_43,targeted_45,targeted,targeted,234.7,,,1.0,,7.6359,21.7254,234.7,,,1.0,,7.5262,22.2711,SAFE
232.9,234.8,targeted_43,targeted_45,targeted,targeted,234.9,,,1.0,,7.6359,21.724,234.9,,,1.0,,7.5262,22.2711,SAFE
233.1,235.0,targeted_43,targeted_45,targeted,targeted,235.1,,,1.0,,7.6359,21.7077,235.1,,,1.0,,7.5262,22.2711,SAFE
233.3,235.2,targeted_43,targeted_45,targeted,targeted,235.3,,,1.0,,7.6359,21.6953,235.3,,,1.0,,7.5262,22.2711,SAFE
233.5,235.4,targeted_43,targeted_45,targeted,targeted,235.5,,,1.0,,7.6359,21.6874,235.5,,,1.0,,7.5262,22.2711,SAFE
233.7,235.6,targeted_43,targeted_45,targeted,targeted,235.7,,,1.0,,7.6359,21.6826,235.7,,,1.0,,7.5262,22.2711,SAFE
233.9,235.8,targeted_43,targeted_45,targeted,targeted,235.9,,,1.0,,7.6359,21.682,235.9,,,1.0,,7.5262,22.2711,SAFE
234.1,236.0,targeted_43,targeted_45,targeted,targeted,236.1,,,1.0,,7.6359,21.6794,236.1,,,1.0,,7.5262,22.2711,SAFE
234.3,236.2,targeted_43,targeted_45,targeted,targeted,236.3,,,1.0,,7.6359,21.6754,236.3,,,1.0,,7.5262,22.2711,SAFE
234.5,236.4,targeted_43,targeted_45,targeted,targeted,236.5,,,1.0,,7.6359,21.6788,236.5,,,1.0,,7.5262,22.2711,SAFE
234.7,236.6,targeted_43,targeted_45,targeted,targeted,236.7,,,1.0,,7.6359,21.6761,236.7,,,1.0,,7.5262,22.2711,SAFE
234.9,236.8,targeted_43,targeted_45,targeted,targeted,236.9,,,1.0,,7.6359,21.6708,236.9,,,1.0,,7.5262,22.2711,SAFE
235.1,237.0,targeted_43,targeted_45,targeted,targeted,237.1,,,1.0,,7.6359,21.6677,237.1,,,1.0,,7.5262,22.2711,SAFE
235.3,237.2,targeted_43,targeted_45,targeted,targeted,237.3,,,1.0,,7.6359,21.6632,237.3,,,1.0,,7.5262,22.2711,SAFE
235.5,237.4,targeted_43,targeted_45,targeted,targeted,237.5,,,1.0,,7.6359,21.6701,237.5,,,1.0,,7.5262,22.2711,SAFE
235.7,237.6,targeted_43,targeted_45,targeted,targeted,237.7,,,1.0,,7.6359,21.6695,237.7,,,1.0,,7.5262,22.2711,SAFE
235.9,237.8,targeted_43,targeted_45,targeted,targeted,237.9,,,1.0,,7.6359,21.6701,237.9,,,1.0,,7.5262,22.2711,SAFE
236.1,238.0,targeted_43,targeted_45,targeted,targeted,238.1,,,1.0,,7.6359,21.6702,238.1,,,1.0,,7.5262,22.2711,SAFE
236.3,238.2,targeted_43,targeted_45,targeted,targeted,238.3,,,1.0,,7.6359,21.6699,238.3,,,1.0,,7.5262,22.2711,SAFE
236.5,238.4,targeted_43,targeted_45,targeted,targeted,238.5,,,1.0,,7.6359,21.6696,238.5,,,1.0,,7.5262,22.2711,SAFE
236.7,238.6,targeted_43,targeted_45,targeted,targeted,238.7,,,1.0,,7.6359,21.6695,238.7,,,1.0,,7.5262,22.2711,SAFE
236.9,238.8,targeted_43,targeted_45,targeted,targeted,238.9,,,1.0,,7.6359,21.6694,238.9,,,1.0,,7.5262,22.2711,SAFE
237.1,239.0,targeted_43,targeted_45,targeted,targeted,239.1,,,1.0,,7.6359,21.6695,239.1,,,1.0,,7.5262,22.2711,SAFE
237.3,239.2,targeted_43,targeted_45,targeted,targeted,239.3,,,1.0,,7.6359,21.6696,239.3,,,1.0,,7.5262,22.2711,SAFE
237.5,239.4,targeted_43,targeted_45,targeted,targeted,239.5,,,1.0,,7.6359,21.6696,239.5,,,1.0,,7.5262,22.2711,SAFE
237.7,239.6,targeted_43,targeted_45,targeted,targeted,239.7,,,1.0,,7.6359,21.6696,239.7,,,1.0,,7.5262,22.2711,SAFE
237.9,239.8,targeted_43,targeted_45,targeted,targeted,239.9,,,1.0,,7.6359,21.6696,239.9,,,1.0,,7.5262,22.2711,SAFE
238.1,240.0,targeted_43,targeted_45,targeted,targeted,240.1,,,1.0,,7.6359,21.6696,240.1,,,1.0,,7.5262,22.2711,SAFE
238.3,240.2,targeted_43,targeted_45,targeted,targeted,240.3,,,1.0,,7.6359,21.6696,240.3,,,1.0,,7.5262,22.2711,SAFE
238.5,240.4,targeted_43,targeted_45,targeted,targeted,240.5,,,1.0,,7.6359,21.6696,240.5,,,1.0,,7.5262,22.2711,SAFE
238.7,240.6,targeted_43,targeted_45,targeted,targeted,240.7,,,1.0,,7.6359,21.6696,240.7,,,1.0,,7.5262,22.2711,SAFE
238.9,240.8,targeted_43,targeted_45,targeted,targeted,240.9,,,1.0,,7.6359,21.6696,240.9,,,1.0,,7.5262,22.2711,SAFE
239.1,241.0,targeted_43,targeted_45,targeted,targeted,241.1,,,1.0,,7.6359,21.6696,241.1,,,1.0,,7.5262,22.2711,SAFE
239.3,241.2,targeted_43,targeted_45,targeted,targeted,241.3,,,1.0,,7.6359,21.6696,241.3,,,1.0,,7.4483,22.2711,SAFE
239.5,241.4,targeted_43,targeted_45,targeted,targeted,241.5,,,1.0,,7.6359,21.6696,241.5,,,1.0,,7.2778,22.2613,SAFE
239.7,241.6,targeted_43,targeted_45,targeted,targeted,241.7,,,1.0,,7.6359,21.6696,241.7,,,1.0,,7.0065,22.2613,SAFE
239.9,241.8,targeted_43,targeted_45,targeted,targeted,241.9,,,1.0,,7.6359,21.6696,241.9,,,1.0,,6.6374,22.2317,SAFE
240.1,242.0,targeted_43,targeted_45,targeted,targeted,242.1,,,1.0,,7.6359,21.6696,242.1,,,1.0,,6.1663,22.1708,SAFE
240.3,242.2,targeted_43,targeted_45,targeted,targeted,242.3,,,1.0,,7.6359,21.6696,242.3,,,1.0,,5.584,22.0722,SAFE
240.5,242.4,targeted_43,targeted_45,targeted,targeted,242.5,,,1.0,,7.6359,21.6696,242.5,,,1.0,,4.91,21.9128,SAFE
240.7,242.6,targeted_43,targeted_45,targeted,targeted,242.7,,,1.0,,7.6359,21.6696,242.7,,,1.0,,4.2792,21.704,SAFE
240.9,242.8,targeted_43,targeted_45,targeted,targeted,242.9,,,1.0,,7.6359,21.6696,242.9,,,1.0,,3.8519,21.4148,SAFE
241.1,243.0,targeted_43,targeted_45,targeted,targeted,243.1,,,1.0,,7.6359,21.6696,243.1,,,1.0,,3.8308,21.0763,SAFE
241.3,243.2,targeted_43,targeted_45,targeted,targeted,243.3,,,1.0,,7.6359,21.6696,243.3,,,1.0,,3.8308,20.6984,SAFE
241.5,243.4,targeted_43,targeted_45,targeted,targeted,243.5,,,1.0,,7.6359,21.6696,243.5,,,1.0,,3.8308,20.2813,SAFE
241.7,243.6,targeted_43,targeted_45,targeted,targeted,243.7,,,1.0,,7.6359,21.6696,243.7,,,1.0,,3.8308,19.8134,SAFE
241.9,243.8,targeted_43,targeted_45,targeted,targeted,243.9,,,1.0,,7.6359,21.6696,243.9,,,1.0,,3.8308,19.2964,SAFE
242.1,244.0,targeted_43,targeted_45,targeted,targeted,244.1,,,1.0,,7.6359,21.6696,244.1,,,1.0,,3.8308,18.6912,SAFE
242.3,244.2,targeted_43,targeted_45,targeted,targeted,244.3,,,1.0,,5.5588,21.6696,244.3,,,1.0,,3.8308,18.0451,SAFE
242.5,244.4,targeted_43,targeted_45,targeted,targeted,244.5,,,1.0,,3.8605,21.6365,244.5,,,1.0,,3.8308,17.4093,SAFE
242.7,244.6,targeted_43,targeted_45,targeted,targeted,244.7,,,1.0,,2.336,21.5402,244.7,,,1.0,,3.8308,16.7347,SAFE
242.9,244.8,targeted_43,targeted_45,targeted,targeted,244.9,,,1.0,,1.354,21.2097,244.9,,,1.0,,3.8308,15.9823,SAFE
243.1,245.0,targeted_43,targeted_45,targeted,targeted,245.1,,,1.0,,2.1589,20.5721,245.1,,,1.0,,3.8308,15.1603,SAFE
243.3,245.2,targeted_43,targeted_45,targeted,targeted,245.3,,,1.0,,3.5683,19.428,245.3,,,1.0,,3.8308,14.2516,SAFE
243.5,245.4,targeted_43,targeted_45,targeted,targeted,245.5,,,1.0,,3.3204,18.0455,245.5,,,1.0,,3.8308,13.2743,SAFE
243.7,245.6,targeted_43,targeted_45,targeted,targeted,245.7,,,1.0,,3.2072,16.805,245.7,,,1.0,,3.8308,12.2412,SAFE
243.9,245.8,targeted_43,targeted_45,targeted,targeted,245.9,,,1.0,,3.6049,15.4632,245.9,,,1.0,,3.8308,11.1346,SAFE
244.1,246.0,targeted_43,targeted_45,targeted,targeted,246.1,,,1.0,,4.5285,14.6552,246.1,249.0,2.9,1.0,30.0,4.2385,9.9732,SAFE
244.3,246.2,targeted_43,targeted_45,targeted,targeted,246.3,,,1.0,,5.545,14.8998,246.3,249.0,2.7,1.0,28.0,4.8173,8.76,SAFE
244.5,246.4,targeted_43,targeted_45,targeted,targeted,246.5,,,1.0,,5.9163,13.7171,246.5,249.0,2.5,1.0,26.0,5.5317,7.6415,SAFE
244.7,246.6,targeted_43,targeted_45,targeted,targeted,246.7,,,1.0,,5.9622,12.6106,246.7,249.0,2.3,1.0,24.0,6.2721,6.7145,SAFE
244.9,246.8,targeted_43,targeted_45,targeted,targeted,246.9,,,1.0,,6.2985,11.5593,246.9,249.0,2.1,1.0,22.0,7.018,5.8786,SAFE
245.3,247.2,targeted_43,targeted_45,targeted,targeted,247.3,,,1.0,,8.2029,10.7913,247.3,249.0,1.7,1.0,18.0,8.7271,4.3118,SAFE
245.5,247.4,targeted_43,targeted_45,targeted,targeted,247.5,,,1.0,,9.1516,10.3451,247.5,249.0,1.5,1.0,16.0,9.7238,3.8389,SAFE
245.7,247.6,targeted_43,targeted_45,targeted,targeted,,249.5,,,19.0,10.3349,7.6438,,249.0,,,14.0,10.8059,3.8389,SAFE
245.9,247.8,targeted_43,targeted_45,targeted,targeted,,249.2,,,14.0,11.9578,5.5148,,249.0,,,12.0,11.9713,3.8389,SAFE
246.1,248.0,targeted_43,targeted_45,targeted,targeted,,249.0,,,10.0,13.463,3.9803,,249.0,,,10.0,13.2209,3.8389,SAFE
246.3,248.2,targeted_43,targeted_45,targeted,targeted,,248.9,,,7.0,14.5602,2.3658,,249.0,,,8.0,14.5727,3.8389,SAFE
246.5,248.4,targeted_43,targeted_45,targeted,targeted,,248.8,,,4.0,16.0223,1.8287,,249.0,,,6.0,16.0176,3.8389,SAFE
246.7,248.6,targeted_43,targeted_45,targeted,targeted,,248.8,,,2.0,17.7469,1.7985,,249.0,,,4.0,17.5451,3.8389,SAFE
246.9,248.8,targeted_43,targeted_45,targeted,targeted,,248.9,,,1.0,19.1317,1.1104,,249.0,,,2.0,19.1542,3.8389,SAFE
320.1,322.0,targeted_61,targeted_64,targeted,targeted,,,,,,13.4243,25.3472,,,,,,15.7705,22.5095,SAFE
320.3,322.2,targeted_61,targeted_64,targeted,targeted,,,,,,13.4123,24.8737,,,,,,15.7705,20.4505,SAFE
320.5,322.4,targeted_61,targeted_64,targeted,targeted,,,,,,13.4177,22.9879,,,,,,15.7705,18.3828,SAFE
320.7,322.6,targeted_61,targeted_64,targeted,targeted,,,,,,13.4181,22.1886,,,,,,15.7705,16.4975,SAFE
320.9,322.8,targeted_61,targeted_64,targeted,targeted,,,,,,13.3968,19.7033,,,,,,15.7705,14.7849,SAFE
321.1,323.0,targeted_61,targeted_64,targeted,targeted,,,,,,13.3897,17.5856,,,,,,15.7705,13.2646,SAFE
321.3,323.2,targeted_61,targeted_64,targeted,targeted,,,,,,13.3825,17.0525,,,,,,15.7705,11.9195,SAFE
321.5,323.4,targeted_61,targeted_64,targeted,targeted,,,,,,13.3949,14.5118,,,,,,15.7705,10.7636,SAFE
321.7,323.6,targeted_61,targeted_64,targeted,targeted,,,,,,13.3907,13.5674,,326.6,,,30.0,15.7705,9.7793,SAFE
321.9,323.8,targeted_61,targeted_64,targeted,targeted,,,,,,13.3911,11.1818,,326.6,,,28.0,15.7705,8.9747,SAFE
322.1,324.0,targeted_61,targeted_64,targeted,targeted,,,,,,13.3799,10.1504,,326.6,,,26.0,15.7705,8.3573,SAFE
322.3,324.2,targeted_61,targeted_64,targeted,targeted,,327.1,,,29.0,13.3927,8.8784,,326.6,,,24.0,15.7705,7.9062,SAFE
322.5,324.4,targeted_61,targeted_64,targeted,targeted,,326.8,,,24.0,13.3857,6.4828,,326.6,,,22.0,15.7705,7.6322,SAFE
322.7,324.6,targeted_61,targeted_64,targeted,targeted,,326.7,,,21.0,13.3792,4.8527,,326.6,,,20.0,15.7705,7.5262,SAFE
322.9,324.8,targeted_61,targeted_64,targeted,targeted,,326.6,,,18.0,13.38,3.323,,326.6,,,18.0,15.7705,7.5262,SAFE
323.1,325.0,targeted_61,targeted_64,targeted,targeted,,326.5,,,15.0,13.3806,1.3186,,326.6,,,16.0,15.7705,7.5262,SAFE
323.3,325.2,targeted_61,targeted_64,targeted,targeted,,326.3,,,11.0,13.3917,1.6239,,326.6,,,14.0,15.7705,7.5262,SAFE
323.5,325.4,targeted_61,targeted_64,targeted,targeted,,326.4,,,10.0,13.383,4.2809,,326.6,,,12.0,15.7705,7.5262,SAFE
323.7,325.6,targeted_61,targeted_64,targeted,targeted,,326.5,,,9.0,13.3775,6.4935,,326.6,,,10.0,15.7705,7.5262,SAFE
323.9,325.8,targeted_61,targeted_64,targeted,targeted,,326.4,,,6.0,13.3793,6.7956,,326.6,,,8.0,15.7705,7.5262,SAFE
324.1,326.0,targeted_61,targeted_64,targeted,targeted,,326.4,,,4.0,13.3795,7.1104,,326.6,,,6.0,15.7705,7.5262,SAFE
324.3,326.2,targeted_61,targeted_64,targeted,targeted,,326.4,,,2.0,13.378,7.064,,326.6,,,4.0,15.7705,7.4483,SAFE
324.5,326.4,targeted_61,targeted_64,targeted,targeted,,326.5,,,1.0,13.3778,7.0768,,326.6,,,2.0,15.7431,7.287,SAFE
324.7,326.6,targeted_61,targeted_64,targeted,targeted,,326.7,,,1.0,13.3785,7.1861,,326.7,,,1.0,15.679,7.0433,SAFE
324.9,326.8,targeted_61,targeted_64,targeted,targeted,,326.9,,,1.0,13.3793,7.2622,,326.9,,,1.0,15.5653,6.7145,SAFE
325.1,327.0,targeted_61,targeted_64,targeted,targeted,,327.1,,,1.0,13.3795,7.3766,,327.1,,,1.0,15.3878,6.2901,SAFE
325.3,327.2,targeted_61,targeted_64,targeted,targeted,,327.3,,,1.0,13.3796,7.5772,,327.3,,,1.0,15.156,5.7685,SAFE
325.5,327.4,targeted_61,targeted_64,targeted,targeted,,327.5,,,1.0,13.3796,7.7865,,327.5,,,1.0,14.8662,5.1499,SAFE
325.7,327.6,targeted_61,targeted_64,targeted,targeted,,327.7,,,1.0,13.3796,8.0237,,327.7,,,1.0,14.5051,4.4558,SAFE
325.9,327.8,targeted_61,targeted_64,targeted,targeted,,327.9,,,1.0,13.3796,7.7232,,327.9,,,1.0,14.0784,3.9558,SAFE
326.1,328.0,targeted_61,targeted_64,targeted,targeted,,328.1,,,1.0,13.3796,7.8048,,328.1,,,1.0,13.6005,3.7559,SAFE
326.3,328.2,targeted_61,targeted_64,targeted,targeted,,328.3,,,1.0,13.3796,7.7275,,328.3,,,1.0,13.0642,3.7559,SAFE
326.5,328.4,targeted_61,targeted_64,targeted,targeted,,328.5,,,1.0,13.3796,7.6299,,328.5,,,1.0,12.4718,3.7559,SAFE
326.7,328.6,targeted_61,targeted_64,targeted,targeted,,328.7,,,1.0,13.3796,7.57,,328.7,,,1.0,11.8129,3.7559,SAFE
326.9,328.8,targeted_61,targeted_64,targeted,targeted,,328.9,,,1.0,13.3796,7.5581,,328.9,,,1.0,11.0918,3.7559,SAFE
327.1,329.0,targeted_61,targeted_64,targeted,targeted,,329.1,,,1.0,13.3796,7.5755,,329.1,,,1.0,10.3367,3.7559,SAFE
327.3,329.2,targeted_49,targeted_61,targeted,targeted,,,,,,11.2015,13.2422,,332.1,,,29.0,12.3504,9.5625,SAFE
327.3,329.2,targeted_49,targeted_64,targeted,targeted,,329.3,,,1.0,11.2015,5.7334,,329.3,,,1.0,12.3504,3.7559,SAFE
327.3,329.2,targeted_61,targeted_64,targeted,targeted,,329.3,,,1.0,13.2422,5.7334,332.1,329.3,2.8,29.0,1.0,9.5625,3.7559,SAFE
327.5,329.4,targeted_49,targeted_61,targeted,targeted,,,,,,11.6246,12.5326,,332.1,,,27.0,12.3504,8.7697,SAFE
327.5,329.4,targeted_49,targeted_64,targeted,targeted,,329.5,,,1.0,11.6246,4.1892,,329.5,,,1.0,12.3504,3.7559,SAFE
327.5,329.4,targeted_61,targeted_64,targeted,targeted,,329.5,,,1.0,12.5326,4.1892,332.1,329.5,2.6,27.0,1.0,8.7697,3.7559,SAFE
327.7,329.6,targeted_49,targeted_61,targeted,targeted,,,,,,12.0889,11.6546,,332.1,,,25.0,12.3504,8.0136,SAFE
327.7,329.6,targeted_49,targeted_64,targeted,targeted,,329.7,,,1.0,12.0889,3.139,,329.7,,,1.0,12.3504,3.7559,SAFE
327.7,329.6,targeted_61,targeted_64,targeted,targeted,,329.7,,,1.0,11.6546,3.139,332.1,329.7,2.4,25.0,1.0,8.0136,3.7559,SAFE
327.9,329.8,targeted_49,targeted_61,targeted,targeted,,,,,,12.4669,10.9554,,332.1,,,23.0,12.3504,7.3494,SAFE
327.9,329.8,targeted_49,targeted_64,targeted,targeted,,329.9,,,1.0,12.4669,1.975,,329.9,,,1.0,12.3504,3.7559,SAFE
327.9,329.8,targeted_61,targeted_64,targeted,targeted,,329.9,,,1.0,10.9554,1.975,332.1,329.9,2.2,23.0,1.0,7.3494,3.7559,SAFE
328.1,330.0,targeted_49,targeted_61,targeted,targeted,,,,,,12.9077,10.2928,,332.1,,,21.0,12.3504,6.7844,SAFE
328.1,330.0,targeted_49,targeted_64,targeted,targeted,,330.1,,,1.0,12.9077,2.0501,,330.1,,,1.0,12.3504,3.7559,SAFE
328.1,330.0,targeted_61,targeted_64,targeted,targeted,,330.1,,,1.0,10.2928,2.0501,332.1,330.1,2.0,21.0,1.0,6.7844,3.7559,SAFE
328.3,330.2,targeted_49,targeted_61,targeted,targeted,,332.8,,,26.0,13.3575,9.7909,,332.1,,,19.0,12.3504,6.7755,SAFE
328.3,330.2,targeted_49,targeted_64,targeted,targeted,,330.3,,,1.0,13.3575,3.234,,330.3,,,1.0,12.3504,3.7559,SAFE
328.5,330.4,targeted_49,targeted_61,targeted,targeted,,332.7,,,23.0,13.4958,9.5317,,332.1,,,17.0,12.3504,6.7755,SAFE
328.5,330.4,targeted_49,targeted_64,targeted,targeted,,330.5,,,1.0,13.4958,3.1901,,330.5,,,1.0,12.3504,3.7559,SAFE
328.7,330.6,targeted_49,targeted_61,targeted,targeted,,332.3,,,17.0,12.2073,8.8433,,332.1,,,15.0,12.3504,6.7755,SAFE
328.7,330.6,targeted_49,targeted_64,targeted,targeted,,330.7,,,1.0,12.2073,2.9109,,330.7,,,1.0,12.3504,3.7559,SAFE
328.9,330.8,targeted_49,targeted_61,targeted,targeted,,332.2,,,14.0,11.5897,8.6175,,332.1,,,13.0,12.3504,6.7755,SAFE
328.9,330.8,targeted_49,targeted_64,targeted,targeted,,330.9,,,1.0,11.5897,3.3213,,330.9,,,1.0,12.3504,3.7559,SAFE
329.1,331.0,targeted_49,targeted_61,targeted,targeted,,332.1,,,11.0,11.8731,8.2992,,332.1,,,11.0,12.3504,6.7755,SAFE
329.1,331.0,targeted_49,targeted_64,targeted,targeted,,331.1,,,1.0,11.8731,4.7318,,331.1,,,1.0,12.3504,4.1911,SAFE
329.3,331.2,targeted_49,targeted_61,targeted,targeted,,332.1,,,9.0,11.9919,7.8136,,332.1,,,9.0,12.3504,6.7755,SAFE
329.3,331.2,targeted_49,targeted_64,targeted,targeted,,331.3,,,1.0,11.9919,5.7615,,331.3,,,1.0,12.3504,4.8196,SAFE
329.5,331.4,targeted_49,targeted_61,targeted,targeted,,332.0,,,6.0,11.9354,7.2718,,332.1,,,7.0,12.3504,6.7755,SAFE
329.5,331.4,targeted_49,targeted_64,targeted,targeted,,331.5,,,1.0,11.9354,6.0652,,331.5,,,1.0,12.3504,5.6222,SAFE
329.7,331.6,targeted_49,targeted_61,targeted,targeted,,332.0,,,4.0,11.8342,6.8827,,332.1,,,5.0,12.3504,6.7755,SAFE
329.7,331.6,targeted_49,targeted_64,targeted,targeted,,331.7,,,1.0,11.8342,6.5145,,331.7,,,1.0,12.3504,6.4327,SAFE
329.9,331.8,targeted_49,targeted_61,targeted,targeted,,332.1,,,3.0,11.7397,7.2539,,332.1,,,3.0,12.3504,6.7755,SAFE
329.9,331.8,targeted_49,targeted_64,targeted,targeted,,331.9,,,1.0,11.7397,6.8036,,331.9,,,1.0,12.3504,7.2554,SAFE
330.1,332.0,targeted_49,targeted_61,targeted,targeted,,332.2,,,2.0,11.6876,7.5917,,332.1,,,1.0,12.3504,6.7755,SAFE
330.1,332.0,targeted_49,targeted_64,targeted,targeted,,332.1,,,1.0,11.6876,7.5949,,332.1,,,1.0,12.3504,8.1494,SAFE
330.1,332.0,targeted_49,targeted_66,targeted,targeted,,,,,,11.6876,27.22,,,,,,12.3504,23.7858,SAFE
330.1,332.0,targeted_61,targeted_66,targeted,targeted,332.2,,,2.0,,7.5917,27.22,332.1,,,1.0,,6.7755,23.7858,SAFE
330.1,332.0,targeted_64,targeted_66,targeted,targeted,332.1,,,1.0,,7.5949,27.22,332.1,,,1.0,,8.1494,23.7858,SAFE
330.3,332.2,targeted_49,targeted_61,targeted,targeted,,332.3,,,1.0,11.6729,7.4884,,332.3,,,1.0,12.3504,6.7755,SAFE
330.3,332.2,targeted_49,targeted_64,targeted,targeted,,332.3,,,1.0,11.6729,8.5645,,332.3,,,1.0,12.3504,9.1139,SAFE
330.3,332.2,targeted_49,targeted_66,targeted,targeted,,,,,,11.6729,25.2199,,,,,,12.3504,21.8042,SAFE
330.3,332.2,targeted_61,targeted_66,targeted,targeted,332.3,,,1.0,,7.4884,25.2199,332.3,,,1.0,,6.7755,21.8042,SAFE
330.3,332.2,targeted_64,targeted_66,targeted,targeted,332.3,,,1.0,,8.5645,25.2199,332.3,,,1.0,,9.1139,21.8042,SAFE
330.5,332.4,targeted_49,targeted_61,targeted,targeted,,332.5,,,1.0,11.6711,7.5216,,332.5,,,1.0,12.3504,6.7755,SAFE
330.5,332.4,targeted_49,targeted_64,targeted,targeted,,332.5,,,1.0,11.6711,9.5604,,,,,,12.3504,10.1526,SAFE
330.5,332.4,targeted_49,targeted_66,targeted,targeted,,,,,,11.6711,22.1418,,,,,,12.3504,19.7692,SAFE
330.5,332.4,targeted_61,targeted_66,targeted,targeted,332.5,,,1.0,,7.5216,22.1418,332.5,,,1.0,,6.7755,19.7692,SAFE
330.5,332.4,targeted_64,targeted_66,targeted,targeted,332.5,,,1.0,,9.5604,22.1418,,,,,,10.1526,19.7692,SAFE
330.7,332.6,targeted_49,targeted_61,targeted,targeted,,332.7,,,1.0,11.671,7.2432,,332.7,,,1.0,12.3504,6.7755,SAFE
330.7,332.6,targeted_49,targeted_64,targeted,targeted,,,,,,11.671,11.0228,,,,,,12.3504,11.285,SAFE
330.7,332.6,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,20.8561,,,,,,12.3504,17.6782,SAFE
330.7,332.6,targeted_61,targeted_64,targeted,targeted,332.7,,,1.0,,7.2432,11.0228,332.7,,,1.0,,6.7755,11.285,SAFE
330.7,332.6,targeted_61,targeted_66,targeted,targeted,332.7,,,1.0,,7.2432,20.8561,332.7,,,1.0,,6.7755,17.6782,SAFE
330.7,332.6,targeted_64,targeted_66,targeted,targeted,,,,,,11.0228,20.8561,,,,,,11.285,17.6782,SAFE
330.9,332.8,targeted_49,targeted_61,targeted,targeted,,332.9,,,1.0,11.671,7.7778,,332.9,,,1.0,12.3504,6.7755,SAFE
330.9,332.8,targeted_49,targeted_64,targeted,targeted,,,,,,11.671,12.5424,,,,,,12.3504,12.512,SAFE
330.9,332.8,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,18.8186,,,,,,12.3504,15.5383,SAFE
330.9,332.8,targeted_61,targeted_64,targeted,targeted,332.9,,,1.0,,7.7778,12.5424,332.9,,,1.0,,6.7755,12.512,SAFE
330.9,332.8,targeted_61,targeted_66,targeted,targeted,332.9,,,1.0,,7.7778,18.8186,332.9,,,1.0,,6.7755,15.5383,SAFE
330.9,332.8,targeted_64,targeted_66,targeted,targeted,,,,,,12.5424,18.8186,,,,,,12.512,15.5383,SAFE
331.1,333.0,targeted_49,targeted_61,targeted,targeted,,333.1,,,1.0,11.671,6.6573,,333.1,,,1.0,12.3504,6.7755,SAFE
331.1,333.0,targeted_49,targeted_64,targeted,targeted,,,,,,11.671,13.9493,,,,,,12.3504,13.8229,SAFE
331.1,333.0,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,17.456,,,,,,12.3504,13.3671,SAFE
